,RetweetCount,Tweet,PronounFlag,UnknownFlag,AtSymbolFlag
8957,3,RT @kelsizzlmynizzl: I hate girls and I’m a girl,0,0,1
8958,0,I came for positive comments but wow i hate netizens https://t.co/kY2yMzFNEy,0,0,0
8959,1163,"RT @666bitchcraft: Me in Brazil: jfc nothing works here I hate this fucking place

Me anywhere else: my country is the fucking BEST, Gisele…",0,0,1
8960,1,"carrots are good

but you don’t hate them right son",1,0,0
8961,0,@HockeyRobThough @sun_puck I hate to agree but we were so close.,0,0,1
8962,156,"RT @UKenyatta: I ask every Kenyan to pledge to reject the politics of division, hate and violence, and instead take the higher, more sacred…",0,0,1
8963,836,RT @AndreaRussett: i love the internet but i hate the internet,0,0,1
8964,493,RT @thugvatic: Taylor Swift has 6 SOLID albums. Try listening to one &amp; see WHY she is as big as she is. Instead of hopping on the “i hate T…,0,0,1
8965,0,I hate when im going threw Instagram stories and they have yes or no onthem to vote and I end up clicking on either… https://t.co/D87ad5jZiW,0,0,0
8966,0,@DeovionO @Mariah_jade18 this why i hate u,0,0,1
8967,0,"Does anyone else hate it when articles refer to women who are pregnant as ""Pregnant (Insert Name)"" instead of just… https://t.co/FDUEllPn19",0,0,0
8968,575,"RT @__JonathanJay: i hate arguing through text. let's argue in person so, i can choke slam u thru a table.",0,0,1
8969,53,RT @spicebae_: i HATE when an artist starts getting their recognition &amp; people start to listen/like their music &amp; their “day 1 fans” start…,0,0,1
8970,34,"RT @DaShanneStokes: Prejudice is learned. What are you teaching our children, @realDonaldTrump , by defending Nazis and attacking black ath…",0,0,1
8971,27,RT @bobnpig99: Reminder: Tom Nook is a good Tanooki and not doesn't deserve all the hate he gets https://t.co/SjenOJuAGU,0,0,1
8972,334,RT @EhJovan: i hate when people from the midwest try to sound relatable... im sorry you just aren't i cannot relate to living 2 hours from…,0,0,1
8973,0,Wow I really hate fake people,0,0,0
8974,0,You hate people who drink and drove yet you’re always drinking and driving but 🐸☕️,0,0,0
8975,1190,RT @hecraveskay: Bitches hate to see you doing better than them 🗣,0,0,1
8976,289,RT @Poetrydrugs: i hate how my brain overthinks literally everything,0,0,1
8977,0,"@RyanLinch @markisskraus @joerogan Damn, the edges are gonna be way too doughy. I hate doughy crust.",0,0,1
8978,0,Never was I the problem. You manipulated me and I let myself. I hate how it still gets to me,0,0,0
8979,0,@sofiadavilax I️ HATE you 😹😹,1,0,1
8980,0,I mapped out my new work out regimen for December and let me tell you my lower back and legs are going to HATE me.… https://t.co/ii66A8Wk0n,0,0,0
8981,13,RT @ArshiAhmed01: @HinaAddicts @sanaak21 @BiggBoss I agree to this even though I dislike Hina. But the hate she's receiving is too much. Pa…,0,0,1
8982,0,"@strayji first of all,,,,,,,i hate u",0,0,1
8983,0,"She said something about how she'd say my dog attacked hers and I flat out laughed.

""I have security cameras on my… https://t.co/or53LWcUmN",0,0,0
8984,0,@1riteking 😂😂😂 still hate that shit. Now I make my little sister do it. Like I refuse.,0,0,1
8985,170,RT @SoReIatable: When oomf keeps tweeting how they “hate being single” but I’ve BEEN tryna give them all my love https://t.co/OWNPFnrn4b,0,0,1
8986,0,"oof I hate this guy and I want him gone, I said whoever voted for him ya moms a hoe, and it's not just the editing… https://t.co/rvJum9iEu5",0,0,0
8987,0,i hate being on my period my emotions are all fucked up nd out of control,0,0,0
8988,12915,RT @CurlyHeadJackyy: I’m a picture hoarder 😂 lowkey hate deleting shit.,0,0,1
8989,920,RT @Benoo_Brown: once you've told your mum you hate someone there's no going back,1,0,1
8990,0,i️ hate being left on read like iM JUST TRYING TO LOVE YOU,0,0,0
8991,2,RT @franfran1804: I hate when people act fake busy....you ain’t doing shit,0,0,1
8992,0,Me with my friends except they’re the ones usually asking why I’m not hungry. I hate eating unless it’s pizza or do… https://t.co/n1SQiwLHN0,0,0,0
8993,0,"@AustinAmbient @The_Omni_Blade I hate when they alter the character outfits. I honestly love pyras design, so different from the usual.",0,0,1
8994,795,"RT @WorldStarFunny: hate when ppl use their zodiac to justify shitty behavior like ""sry i can't help it im a scorpio."" no Susan you're just…",0,0,1
8995,0,This guy had the nerve to talk shit up 10 using the Warriors on 2k lmaooooo I hate this game,0,0,0
8996,5,RT @DaiIy_Humor: I hate when people bring more than 10 items to the express line😤 https://t.co/sAyO1QyJmL,0,0,1
8997,0,i hate her https://t.co/Aomftn7Tce,1,0,0
8998,2,"RT @wise30152072: @SirALEQ @akaworldwide Please use this and count/look again, ur eyes 👀 are suffering from a disease called hate https://t…",0,0,1
8999,10599,"RT @marie_brownsuga: i hate arguing through text. let's argue in person so, i can knock yo ass out.",0,0,1
9000,317,RT @LouisFarrakhan: This country has been led along a path that is taking it down very quickly. The Bible teaches about a Mystery Babylon t…,0,0,1
9001,1120,RT @foreheadjeon: HIS SNORT AND THAT EVIL BABY LAUGH WHEN HE CHOSE THOSE UGLY TROUSERS FOR ANOTHER MEMBER TO WEAR I HATE HIMSJDHD https://t…,1,0,1
9002,0,"Your cat will love these discounted towers, and still  hate you, the person who bought it. https://t.co/aKd21rronG https://t.co/jIjScmeWdW",1,0,0
9003,0,@micklirish You are nothing but a nasty old woman who sits around with nothing better to do but troll people trying… https://t.co/TV4fuIu1Ii,0,0,1
9004,0,i can always count on kk to remind me how much i hate love &amp; it's just not ever on my side 🙂🙂,0,0,0
9005,2058,"RT @krassenstein: Standard Media Index (SMI) has just released some pretty AWESOME 3rd Quarter Ad Revenue numbers that Trump will Hate.

De…",0,0,1
9006,0,I hate when my daddy friends ask me what I’m doing out 🙄 bitch I’m grown I graduated school I can be out,0,0,0
9007,0,I hate children,0,0,0
9008,0,#Hannity is two faced he did hate on #PresidentTrump but I feel bad that he is getting ripped and people are trying… https://t.co/9sFyXg2chj,0,0,0
9009,460,RT @iambeckyg: I hate when people take pictures of me sleeping at the airport or sit in front of me pretending they’re on their phone. This…,0,0,1
9010,197,"RT @glorystigma: Hay fandoms que sinceramente no tienen moral para llamar a Army el peor fandom. Internamente somos de los más unidos, y JA…",0,0,1
9011,3,"RT @struggs_n_sass: I hate when the clothes you buy online don’t fit so you have to go to the store to return them. Like, the whole reason…",0,0,1
9012,96,RT @mky: I hate being sick 😣😷,0,0,1
9013,1514,"RT @MarkRuffalo: Love that I get to share a cover with my friends. Hate that it’s tainted with “Trump."" https://t.co/NrV3a0W5Ao",0,0,1
9014,13,RT @PatriotByGod: The left are cowards. They depend on the Media &amp; Hollywood to tell them what to think &amp; believe. They have no foundation…,0,0,1
9015,0,A guy in the subway just blamed trump for the new mtv hot reality show floribama shore. I don’t know how anyone cou… https://t.co/4itTfuE8Cf,0,0,0
9016,0,I blocked two people today..hate to see em go....nah not really they had me fucked up 😌,0,0,0
9017,2,"@AboveUp I noticed this earlier

Anyone criticizing the design of the character just got responses with ""why do you… https://t.co/886RKdqWsC",0,0,1
9018,2,"RT @_SweetChance: I hate to be hungry, that shit puts me in such a terrible mood.",0,0,1
9019,8,"RT @raehanbobby: ""Darkness cannot drive out darkness; only light can do that. Hate cannot drive out hate..."" ~ Martin Luther King Jr.

#lea…",0,0,1
9020,0,"@emeraldthegirl @urbandoll i mean not really, shes not saying “i hate myself i dont want to eat again” shes using t… https://t.co/FE5aXOnjQu",0,1,1
9021,0,I hate basketball!!!,0,0,0
9022,0,I hate turning into a cliche,0,0,0
9023,0,@realDonaldTrump You definitely have dementia. Repugs wrote the book on obstruction. But you don’t seem to remember… https://t.co/drMhIbakkB,0,0,1
9024,0,@_jdbrown15 I hate you,1,0,1
9025,0,Absolutely hate bagels. Just go https://t.co/GqeMwlUvss,0,0,0
9026,920,RT @Benoo_Brown: once you've told your mum you hate someone there's no going back,1,0,1
9027,1,RT @xfactorsmut: GOD i hate eleanor,0,0,1
9028,548,RT @KnodaQueen: i hate it when i have a dream about someone i know doing me dirty.  i really wake up mad as fuck at them for some shit they…,0,0,1
9029,0,"Your cat will love these discounted  towers, and still hate you, the person who bought it. https://t.co/YiK1wcNNJO https://t.co/HeJJKRbL7z",1,0,0
9030,166,"RT @REALtrumpbureau: OUR 45TH @POTUS @realDonaldTrump LOVES #AMERICA 🇺🇸

THE #DemocRATS DON'T!

#AMERICAMATTERS TO HIM ... AND TO US! 

#SC…",0,0,1
9031,0,@Major_ @overnightcelebrity2 this guy is just an angry troll. Stop following $LTC.X if you hate it so much.,0,0,1
9032,0,If You See Competition n Hate You Not Wired Like This I'm My Only Competition Yamean How Can I Make Tomorrow Better… https://t.co/P4wojtstCw,1,0,0
9033,85,RT @vhyne09: i hate y'all are so oa with this tweet-- he took that lotion out of his bag- https://t.co/oQKMBfhr3i,0,0,1
9034,72,"RT @gotspeed2burn: Manson ""suffered"" from discrimination, prejudice, hate &amp; lies? No, he caused them...
🔹️🔹️🔹️🔹️🔹️🔹️🔹️🔹️
Kudos to GoFundMe!…",0,0,1
9035,98,RT @sarahinthesen8: We have have asked the Senate President to keep our Parliament safe from the hate and vitriol of Milo Yiannopoulos.  ht…,0,0,1
9036,4,"RT @shawn_agar: I hate how everyone says “enjoy high school, it’s the easiest time of your life and it’ll go by quick” but you just can’t t…",0,0,1
9037,0,Hate Playing Mind Games 😒,0,0,0
9038,20,RT @aleeeex3h: Hate being sober that’s the problem,0,0,1
9039,70,"RT @DamnFeelings: I hate it when I can't stop thinking about that one person, and deep down inside, I know they probably haven't thought ab…",0,0,1
9040,0,@realDonaldTrump I fucking hate u know one like you everyone hates you,0,0,1
9041,0,I️ hate a “y’all so cute” ass bitch..,0,0,0
9042,9226,RT @ANG3LlC: no offense but how do ppl hate clingy ppl like ... literally i wld kill to have someone be all over me n constantly wna tlk to…,0,0,1
9043,4,RT @d4ll4nn: I hate seeing my brothers sad.,0,0,1
9044,0,It amazes me how a female can be laid up with another mf but mad that I’m  not all on their line like noooo i hate a bogus bitch bruh bye,0,0,0
9045,27,RT @_raaaaely: Toooooo blessed to hate lol.,0,0,1
9046,1,cause i hate college but ima still go https://t.co/bGmE48QIGn,0,0,0
9047,10600,"RT @marie_brownsuga: i hate arguing through text. let's argue in person so, i can knock yo ass out.",0,0,1
9048,0,"They hate cuz I’m successful, for myself I made a name",0,0,0
9049,18,"RT @BasedChasen: This nigga Chris Spielman emotional, they hate to see other players have fun https://t.co/FBBftMTlRI",0,0,1
9050,10600,"RT @marie_brownsuga: i hate arguing through text. let's argue in person so, i can knock yo ass out.",0,0,1
9051,336,RT @Flamingeos: I hate the fact that I’m still attached,0,0,1
9052,3,HE DID NOT JUSY SAY “UP UP AND AWAY” DIABDJD I HATE #crisisOnEarthX https://t.co/uaSAlKDe1m,0,0,0
9053,0,I’ve had an intense crush on the same person for almost 2 years and now we barely speak and Im fully over it. Almos… https://t.co/nU5YumzZhf,0,0,0
9054,2058,"RT @krassenstein: Standard Media Index (SMI) has just released some pretty AWESOME 3rd Quarter Ad Revenue numbers that Trump will Hate.

De…",0,0,1
9055,10600,"RT @marie_brownsuga: i hate arguing through text. let's argue in person so, i can knock yo ass out.",0,0,1
9056,0,"i hate that tweet, shit so dumb",0,0,0
9057,0,Simple minded asf if u think you the only one talked bout avy status 😂 that's why I hate Muskegon,0,0,0
9058,1491,RT @jiminsarchive: i hate him https://t.co/xjX7YUL0bZ,1,0,1
9059,10044,"RT @weakroses: 33. finn hudson
- made us cry too much
- actual love of my life
- i hate him for making me love him so much https://t.co/2MQ…",1,0,1
9060,0,I hate getting out the shower and having to poop like 15 mins after ☹️ it defeats the whole purpose I feel filthy now.,0,0,0
9061,0,I hate to say it but if Wisconsin beats OSU and gets in I just hope they don't get embarrassed. Of course I would l… https://t.co/UtOWhVaIFf,0,0,0
9062,3237,RT @Lucaspeebo: What’s with the hate I just don’t get it.. Girls don’t wear makeup to please anyone. They just want to feel good about them…,0,0,1
9063,0,#BreakingNews: ‘Hater’ is the dating app that matches you with others who hate the same things you do https://t.co/JXYicghMRv,0,0,0
9064,0,I hate my cell phone please don’t let me pick it up,0,1,0
9065,2,RT @livthibeault: i’m on such good terms with everyone even tho i fuckin hate everybody,1,0,1
9066,0,I hate ppl who be hella extra in math class like damn shut yo smart ass up,0,0,0
9067,18,RT @BarstoolXU: Okay its time...offically UC hate week. You know what that means @UCBarstool https://t.co/5ALASyHmSb,0,0,1
9068,870,RT @deanna_niki: I truthfully hate these annoying kids that embarrass themselves by doing stupid shit for the sake of views. It’s not even…,0,0,1
9069,6,"RT @lennylozie: Finally i have the guts to do a thread abt things i've always wanted to do. First of all, i am not refering this to anyone…",0,0,1
9070,24,"RT @teechilombo: What's wrong with females in this generation? Instead of uplifting other females, y'all choose to hate on them.. Why sis?",0,0,1
9071,5,RT @iam_marissa: I honestly hate people...I'm really starting to hate y'all even more.,0,0,1
9072,26,"RT @TheMorrisonView: i hate when it feels like you dont have time for me, no time no time.",0,0,1
9073,0,i can't believe y'all are hating that much on got7 that bambam's mom is about to sue ur poor asses for sending hate… https://t.co/tWCnzJLXut,0,0,0
9074,40,RT @AllHailMadness: People hate it when you hit them with the truth.,0,0,1
9075,1479,RT @xofaded: i over-romanticize everything and i hate myself for it,0,1,1
9076,0,I hate pickles,0,0,0
9077,241,"RT @YungTorres4: Me in Oklahoma: I hate Oklahoma. There's nothing to do here.

Me anywhere else: Boomer Sooner baby. Fuck Texas. I have a t…",0,0,1
9078,0,"My dreams &amp; business plans are so near &amp; dear to my heart, I hate sharing them with ppl. 🤐",0,0,0
9079,0,"I love pineapple on pizza, black women, my southern roots. I hate y’all president. I don’t do politics here much if… https://t.co/4TvaXHBO2y",0,0,0
